2017-06-12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-06-13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-06-14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-06-15;0.8;1.0;4.4;0.2;0.4;0.2;1.1;3.5;8.399999999999999
2017-06-16;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0
2017-06-17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.30000000000000004;0.1
2017-06-18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-06-19;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-06-20;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-06-21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-06-22;2.2;45.8;7.800000000000001;2.7;2.5999999999999996;11.7;12.2;22.7;0.8
2017-06-23;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-06-24;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.1;0.1
2017-06-25;3.0000000000000004;2.9000000000000004;5.0;1.8000000000000003;1.4;1.2000000000000002;6.800000000000001;1.7;0.9999999999999999
2017-06-26;0.4;0.4;0.2;0.2;0.1;0.4;0.0;0.7;2.2
2017-06-27;0.0;0.1;0.5;0.1;0.4;0.30000000000000004;0.2;0.4;0.7
2017-06-28;0.30000000000000004;3.0;9.6;2.6;5.7;1.8000000000000003;3.5;8.4;3.2000000000000006
2017-06-29;0.4;7.5;0.1;0.7;0.1;3.5;0.9;2.2;1.3
2017-06-30;0.0;0.4;0.9;0.3;0.0;0.0;1.6;0.2;0.2
2017-07-01;8.8;6.8;12.299999999999999;8.4;2.2;6.9;15.6;5.800000000000001;5.3999999999999995
2017-07-02;0.8;4.5;2.5999999999999996;0.8;0.2;6.5;1.5;1.2999999999999998;2.0
2017-07-03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-07-04;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.5;2.9000000000000004
2017-07-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-07-06;1.5;1.1;3.9;2.3;14.299999999999999;1.7;3.9000000000000004;0.0;2.6
2017-07-07;0.0;2.2;0.2;0.0;0.1;1.9;5.7;11.3;1.5
2017-07-08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-07-09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-07-10;4.7;5.3999999999999995;21.9;3.8;11.6;10.099999999999998;4.199999999999999;19.7;35.9
2017-07-11;0.3;1.1;1.0;1.0;0.4;0.6;0.0;2.1;0.1
2017-07-12;20.000000000000004;11.799999999999999;24.099999999999998;10.700000000000001;11.7;16.2;23.500000000000004;14.500000000000002;20.7
2017-07-13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-07-14;1.9000000000000001;4.6;3.5;3.8;1.2;3.7;2.9;2.9999999999999996;2.4
2017-07-15;0.30000000000000004;2.0;1.9999999999999998;0.7;0.0;1.3;0.2;0.7999999999999999;1.7000000000000002
2017-07-16;0.0;0.6;0.1;0.0;0.0;0.3;0.0;0.0;0.1
2017-07-17;0.4;1.1;1.4;0.5;0.4;1.0999999999999999;3.1999999999999997;2.2;3.1000000000000005
2017-07-18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-07-19;14.499999999999998;5.3999999999999995;8.9;6.8;8.799999999999999;5.9;5.7;2.5;4.5
2017-07-20;4.0;8.0;13.700000000000001;3.1000000000000005;4.4;4.7;4.999999999999999;9.7;15.299999999999999
2017-07-21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
